marker-color,marker-size,marker-symbol,NummerRijksmonument,NaamRijksmonument,SubCategorieMS,BouwjaarBegin,BouwjaarEind,Gemeente,Provincie,Plaats,Situering,Adres,Postcode,Status,long,lat
#0080ff,small,,38715,,Woonhuis,,,Dongeradeel,Friesland,Moddergat,,Reddingsboatreed 2,9142 VM,beschermd,6.074241656715,53.405531966014
#0080ff,small,,38716,,Woonhuis,,,Dongeradeel,Friesland,Moddergat,,Reddingsboatreed 4,9142 VM,beschermd,6.074150299101,53.405460605457
#0080ff,small,,38717,,Woonhuis,,,Dongeradeel,Friesland,Moddergat,,Reddingsboatreed 6,9142 VM,beschermd,6.074043476316,53.405362377331
#0080ff,small,,38718,,Woonhuis,,,Dongeradeel,Friesland,Moddergat,,Fiskerspaad 2,9142 VN,beschermd,6.075601334223,53.404994067354
#0080ff,small,,38719,,Woonhuis,,,Dongeradeel,Friesland,Moddergat,,Fiskerspaad 4,9142 VN,beschermd,6.075736214017,53.404966340087
#0080ff,small,,38720,,Woonhuis,,,Dongeradeel,Friesland,Moddergat,,Fiskerspaad 6,9142 VN,beschermd,6.075810667365,53.404920987887
#0080ff,small,,38721,,Woonhuis,,,Dongeradeel,Friesland,Moddergat,,Fiskerspaad 8,9142 VN,beschermd,6.075975759931,53.404902072746
#0080ff,small,,38722,,Woonhuis,,,Dongeradeel,Friesland,Moddergat,,Fiskerspaad 10,9142 VN,beschermd,6.076275299341,53.404828476221
#0080ff,small,,38723,,Woonhuis,,,Dongeradeel,Friesland,Moddergat,,De Oere 42,9142 VL,beschermd,6.076605194994,53.404772675583
#0080ff,small,,38724,,Woonhuis,,,Dongeradeel,Friesland,Moddergat,,De Oere 44,9142 VL,beschermd,6.076574117236,53.404709956806
#0080ff,small,,38725,,Woonhuis,,,Dongeradeel,Friesland,Moddergat,,De Oere 50,9142 VL,beschermd,6.076526708292,53.404566464261
#0080ff,small,,38726,,Woonhuis,,,Dongeradeel,Friesland,Moddergat,,De Oere 52A,9142 VL,beschermd,6.076271986551,53.404621834345
#0080ff,small,,38727,,Industrie,,,Dongeradeel,Friesland,Moddergat,, Ongd,9100 AA,beschermd,6.076083737941,53.405072174597
#0080ff,small,,38728,,Kerk en kerkonderdeel,,,Dongeradeel,Friesland,Nes,,W‘lddyk 9,9101 BK,beschermd,6.048029746942,53.396477843524
#0080ff,small,,38729,,Boerderij,,,Dongeradeel,Friesland,Nes,,Wierumerwei 12,9143 WZ,beschermd,6.043794842912,53.397749973534
#0080ff,small,,38730,,Kerk en kerkonderdeel,,,Dongeradeel,Friesland,Raard,,De Buorren 8,9155 AN,beschermd,5.944479716138,53.325461025553
#0080ff,small,,38731,,Kerk en kerkonderdeel,,,Dongeradeel,Friesland,Ternaard,,Tsjerkestrjitte 1,9145 RE,beschermd,5.965477906491,53.382616347273
#0080ff,small,,38733,,Kerk en kerkonderdeel,,,Dongeradeel,Friesland,Waaxens,,Tsjessenswei 6,9152 BD,beschermd,5.920193043076,53.356705371117
#0080ff,small,,38734,,Kerk en kerkonderdeel,,,Dongeradeel,Friesland,Waaxens,,Tsjessenswei 6,9152 BD,beschermd,5.920193043076,53.356705371117
#0080ff,small,,38735,,Boerderij,,,Dongeradeel,Friesland,Waaxens,,Tsjessenswei 7,9152 BD,beschermd,5.917347347884,53.357346919851
#0080ff,small,,38736,,Boerderij,,,Dongeradeel,Friesland,Waaxens,, ,9100 AA,beschermd,5.917890445188,53.357542200717
#0080ff,small,,38737,,Boerderij,,,Dongeradeel,Friesland,Waaxens,,Tsjessenswei 3,9152 BD,beschermd,5.921067410229,53.355758037109
#0080ff,small,,38738,,Woonhuis,,,Dongeradeel,Friesland,Wierum,, ,9140 AA,beschermd,6.01547059017,53.40177380411
#0080ff,small,,38739,,Kerk en kerkonderdeel,,,Dongeradeel,Friesland,Wierum,, ,9140 AA,beschermd,6.01580711129,53.402167396333
#0080ff,small,,38740,,Woonhuis,,,Dongeradeel,Friesland,Wierum,, ,9140 AA,beschermd,6.014810946423,53.401903038761
#0080ff,small,,38743,,Kerk en kerkonderdeel,,,Midden-Drenthe,Drenthe,Westerbork,,Hoofdstraat 12,9431 AD,beschermd,6.609060392383,52.8504240325
#0080ff,small,,38744,,Kerk en kerkonderdeel,,,Midden-Drenthe,Drenthe,Westerbork,,Hoofdstraat 12,9431 AD,beschermd,6.609103661401,52.850378651961
#0080ff,small,,38745,,Boerderij,,,Midden-Drenthe,Drenthe,Zwiggelte,,Zevenhoeksweg 12,9433 PE,beschermd,6.584085084083,52.871941441917
#0080ff,small,,38746,,Boerderij,,,Midden-Drenthe,Drenthe,Westerbork,,Zuidbrink 13,9431 AP,beschermd,6.610522687416,52.848566614729
#0080ff,small,,38747,,Boerderij,,,Midden-Drenthe,Drenthe,Bruntinge,,Hoogeveenseweg 19,9435 TC,beschermd,6.581872183268,52.816547195019
#0080ff,small,,38748,,Boerderij,,,Midden-Drenthe,Drenthe,Bruntinge,,Hoogeveenseweg 21,9435 TC,beschermd,6.582213139761,52.81599554039
#0080ff,small,,38749,,Boerderij,,,Midden-Drenthe,Drenthe,Elp,,Hogebrinksweg 1,9442 PP,beschermd,6.64356869139,52.88059588734
#0080ff,small,,38750,,Boerderij,,,Midden-Drenthe,Drenthe,Elp,,Hogebrinksweg 3,9442 PP,beschermd,6.643259389108,52.880689017974
#0080ff,small,,38751,,Boerderij,,,Midden-Drenthe,Drenthe,Orvelte,,Brugstraat 4,9441 PG,beschermd,6.662403701723,52.844886481867
#0080ff,small,,38752,,Boerderij,,,Midden-Drenthe,Drenthe,Orvelte,,Flintenweg 2,9441 PC,beschermd,6.65699603009,52.843712895443
#0080ff,small,,38753,,Boerderij,,,Midden-Drenthe,Drenthe,Orvelte,,Flintenweg 4,9441 PC,beschermd,6.65753415585,52.843841976971
#0080ff,small,,38754,,Boerderij,,,Midden-Drenthe,Drenthe,Orvelte,,Flintenweg 6,9441 PC,beschermd,6.657769754985,52.843776554149
#0080ff,small,,39482,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Workum,,Noard 70,8711 AK,beschermd,5.445362837535,52.981148300563
#0080ff,small,,39483,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Workum,,Noard 74,8711 AK,beschermd,5.445586304506,52.981247039581
#0080ff,small,,39484,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Workum,,Noard 78,8711 AK,beschermd,5.445631164875,52.98139079687
#0080ff,small,,39485,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Workum,,Noard 80,8711 AK,beschermd,5.445675856139,52.981408747366
#0080ff,small,,39486,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Workum,,Noard 100,8711 AK,beschermd,5.446420748637,52.981731883014
#0080ff,small,,39487,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Workum,,Noard 102,8711 AK,beschermd,5.446331487223,52.981785844537
#0080ff,small,,39488,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Workum,,Noard 118,8711 AL,beschermd,5.446897843362,52.982198927617
#0080ff,small,,39866,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,IJlst,,Galamagracht 4,8651 EB,beschermd,5.622507104841,53.010567107402
#0080ff,small,,39867,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,IJlst,,Galamagracht 5,8651 EB,beschermd,5.62274587683,53.010638526347
#0080ff,small,,39868,,Werk-woonhuis,,,S∑dwest-Frysl‘n,Friesland,IJlst,,Galamagracht 6,8651 EB,beschermd,5.622804888228,53.010530576139
#0080ff,small,,39869,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,IJlst,,Galamagracht 47,8651 EC,beschermd,5.624225629572,53.008775465693
#0080ff,small,,39870,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,IJlst,,Galamagracht 53,8651 ED,beschermd,5.624595633829,53.008325423136
#0080ff,small,,39871,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,IJlst,,Galamagracht 55,8651 ED,beschermd,5.62477352774,53.008163318688
#0080ff,small,,39872,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,IJlst,,Galamagracht 57,8651 ED,beschermd,5.624817927351,53.008109313432
#0080ff,small,,38755,,Boerderij,,,Midden-Drenthe,Drenthe,Orvelte,,Flintenweg 8,9441 PC,beschermd,6.658440391589,52.843868269489
#0080ff,small,,38756,,Boerderij,,,Midden-Drenthe,Drenthe,Orvelte,,Dorpsstraat 1,9441 PD,beschermd,6.658598863915,52.843192514753
#0080ff,small,,38757,,Boerderij,,,Midden-Drenthe,Drenthe,Orvelte,,Melkwegje 2,9441 PH,beschermd,6.659149997018,52.843258537546
#0080ff,small,,38758,,Boerderij,,,Midden-Drenthe,Drenthe,Orvelte,,Dorpsstraat 2,9441 PD,beschermd,6.659185949175,52.843473854949
#0080ff,small,,38759,,Boerderij,,,Midden-Drenthe,Drenthe,Orvelte,,Schapendrift 1,9441 PJ,beschermd,6.65972440845,52.844124200223
#0080ff,small,,38760,,Boerderij,,,Midden-Drenthe,Drenthe,Orvelte,,Schoolstraat 1,9441 PE,beschermd,6.660455827573,52.843244601481
#0080ff,small,,38761,,Boerderij,,,Midden-Drenthe,Drenthe,Orvelte,,Dorpsstraat 3,9441 PD,beschermd,6.658106304648,52.843098902551
#0080ff,small,,38762,,Boerderij,,,Midden-Drenthe,Drenthe,Zwiggelte,,Hoofdstraat 14,9433 PB,beschermd,6.586642083383,52.8720236099
#0080ff,small,,38860,,Kerk en kerkonderdeel,,,Weststellingwerf,Friesland,Boijl,,Boijlerweg 87,8392 NC,beschermd,6.200404774609,52.909997605504
#0080ff,small,,38861,,Kerk en kerkonderdeel,,,Weststellingwerf,Friesland,Ter Idzard,,Idzardaweg 61,8476 EP,beschermd,6.036786282638,52.905194700442
#0080ff,small,,38862,,Kerk en kerkonderdeel,,,Weststellingwerf,Friesland,Munnekeburen,,Grindweg 43,8485 JD,beschermd,5.886796763028,52.84907636136
#0080ff,small,,38863,,Kerk en kerkonderdeel,,,Weststellingwerf,Friesland,Noordwolde,,Hoofdstraat Oost 57,8391 AT,beschermd,6.146966575912,52.894775623182
#0080ff,small,,38864,,Industrie- en poldermolen,,,Weststellingwerf,Friesland,Noordwolde,,Industriestraat 29,8391 AG,beschermd,6.14196993001,52.891985480235
#0080ff,small,,38865,,Kerk en kerkonderdeel,,,Weststellingwerf,Friesland,Nijeholtpade,,Kerkweg 4,8475 ED,beschermd,6.07879536421,52.912067155358
#0080ff,small,,38866,,Kerk en kerkonderdeel,,,Weststellingwerf,Friesland,Nijeholtwolde,Bij,Weerdijk 9,8488 GN,beschermd,5.990401215089,52.897934286772
#0080ff,small,,38867,,Vanwege onderdelen kerk,,,Weststellingwerf,Friesland,Nijelamer,, Ongd,8390 AA,beschermd,5.959490909304,52.885496238985
#0080ff,small,,38868,,Kerk en kerkonderdeel,,,Weststellingwerf,Friesland,Oldeholtpade,,Hoofdweg 164,8474 CM,beschermd,6.051718439967,52.89506539379
#0080ff,small,,38869,,Kerk en kerkonderdeel,,,Weststellingwerf,Friesland,Oldelamer,,Hoofdweg 63,8486 GD,beschermd,5.931245314884,52.872130426773
#0080ff,small,,38870,,Industrie- en poldermolen,,,Weststellingwerf,Friesland,Nijetrijne,,Veendijk 4,8481 JC,beschermd,5.918767392845,52.852424973069
#0080ff,small,,38871,,Industrie- en poldermolen,,,Weststellingwerf,Friesland,Nijetrijne,,Veendijk 6,8481 JC,beschermd,5.912365610665,52.854610144211
#0080ff,small,,38872,,Kerk en kerkonderdeel,,,Weststellingwerf,Friesland,Peperga,,Pepergaweg 12,8396 GX,beschermd,6.048189013448,52.847455214675
#0080ff,small,,38873,,Kerk en kerkonderdeel,,,Weststellingwerf,Friesland,Scherpenzeel,,Grindweg 139,8483 JL,beschermd,5.875173428828,52.831762176405
#0080ff,small,,38874,,Begraafplaats en -onderdl,,,Weststellingwerf,Friesland,Sonnega,, ,8390 AA,beschermd,5.972448123751,52.871252415021
#0080ff,small,,38875,,Kerk en kerkonderdeel,,,Weststellingwerf,Friesland,Spanga,, Ongd,8390 AA,beschermd,5.889725519153,52.81976731592
#0080ff,small,,38876,,Boerderij,,,Weststellingwerf,Friesland,Steggerda,,Steggerdaweg 87,8395 PK,beschermd,6.089624071287,52.86352044612
#0080ff,small,,38877,Huis Lindenoord,"Kasteel, buitenplaats",,,Weststellingwerf,Friesland,Wolvega,,Van Harenstraat 37,8471 JC,beschermd,5.999505573465,52.875304410252
#0080ff,small,,38878,,Bestuursgebouw en onderdl,,,Weststellingwerf,Friesland,Wolvega,,Heerenveenseweg 1,8471 BA,beschermd,6.001484133355,52.876579337651
#0080ff,small,,38880,,Industrie- en poldermolen,,,Weststellingwerf,Friesland,Wolvega,,Hoofdstraat West 52,8471 HW,beschermd,5.993930385582,52.873859075098
#0080ff,small,,38881,,Kerk en kerkonderdeel,,,Weststellingwerf,Friesland,Wolvega,,Kerkstraat 7,8471 CD,beschermd,5.997196918851,52.875909359076
#0080ff,small,,38882,,Industrie- en poldermolen,,,Weststellingwerf,Friesland,Wolvega,,Steenwijkerweg 76,8471 LC,beschermd,6.021565865209,52.858141300537
#0080ff,small,,38883,,Waterkering en -doorlaat,,,Weststellingwerf,Friesland,Wolvega,, ,8470 AA,beschermd,6.010079564134,52.858534350265
#0080ff,small,,39006,,Woonhuis,,,Oldambt,Groningen,Winschoten,,Beertsterstraat 5,9671 BK,beschermd,7.040891066355,53.141816089368
#0080ff,small,,39007,,Handel en kantoor,,,Oldambt,Groningen,Winschoten,,Blijhamsterstraat 28,9671 AW,beschermd,7.040180081978,53.14081031895
#0080ff,small,,39008,,Kerk en kerkonderdeel,,,Oldambt,Groningen,Winschoten,,Bosstraat 24,9671 GH,beschermd,7.035401302348,53.143275788153
#0080ff,small,,39009,,Bijgebouwen kastelen enz.,,,Oldambt,Groningen,Winschoten,,Bovenburen 50,9675 HG,beschermd,7.028340470441,53.153384651869
#0080ff,small,,39010,,Industrie- en poldermolen,,,Oldambt,Groningen,Winschoten,,Nassaustraat 14,9671 BW,beschermd,7.031703615183,53.146669906251
#0080ff,small,,39011,,Kerk en kerkonderdeel,,,Oldambt,Groningen,Winschoten,,Marktplein 1,9671 AZ,beschermd,7.039886658095,53.142521978831
#0080ff,small,,39012,,Kerk en kerkonderdeel,,,Oldambt,Groningen,Winschoten,,Torenstraat 10,9671 EE,beschermd,7.039053140649,53.142614358642
#0080ff,small,,39013,,Industrie- en poldermolen,,,Oldambt,Groningen,Winschoten,,Nassaustraat 10,9671 BW,beschermd,7.031972889914,53.146675198175
#0080ff,small,,39014,,Industrie- en poldermolen,,,Oldambt,Groningen,Winschoten,,Grintweg 61,9675 HJ,beschermd,7.024617259761,53.148627329558
#0080ff,small,,39015,,Industrie- en poldermolen,,,Oldambt,Groningen,Winschoten,,Nassaustraat 63,9675 EN,beschermd,7.028226594332,53.148011754741
#0080ff,small,,39016,,Gemaal,,,Oldambt,Groningen,Winschoten,,Oostereinde 4,9672 TC,beschermd,7.068726583941,53.153094455517
#0080ff,small,,39017,,Kerk en kerkonderdeel,,,Oldambt,Groningen,Winschoten,,Vissersdijk 70,9671 EK,beschermd,7.036197334774,53.142590779855
#0080ff,small,,39018,,Woonhuis,,,Winsum,Groningen,Winsum,,Havenstraat 15,9951 AE,beschermd,6.517093602577,53.33153355629
#0080ff,small,,39019,,Woonhuis,,,Winsum,Groningen,Winsum,,Havenstraat 2,9951 AE,beschermd,6.516204158491,53.331389151062
#0080ff,small,,39020,,Woonhuis,,,Winsum,Groningen,Winsum,,Havenstraat 4,9951 AE,beschermd,6.516503365128,53.331350396803
#0080ff,small,,39021,,Woonhuis,,,Winsum,Groningen,Winsum,,Havenstraat 8,9951 AE,beschermd,6.516759433471,53.331383934966
#0080ff,small,,39022,,Woonhuis,,,Winsum,Groningen,Winsum,,Havenstraat 10,9951 AE,beschermd,6.516939993812,53.331400210239
#0080ff,small,,39023,,Woonhuis,,,Winsum,Groningen,Winsum,,Havenstraat 12,9951 AE,beschermd,6.517074589472,53.331380973338
#0080ff,small,,39024,,Horeca,,,Winsum,Groningen,Winsum,,Hoofdstraat W 5,9951 AA,beschermd,6.514695501756,53.332247991651
#0080ff,small,,39025,,Woonhuis,,,Winsum,Groningen,Winsum,,Hoofdstraat W 27,9951 AA,beschermd,6.515874230291,53.331401235078
#0080ff,small,,39026,,Woonhuis,,,Winsum,Groningen,Winsum,,Hoofdstraat W 35,9951 AA,beschermd,6.515955800863,53.331076973984
#0080ff,small,,39027,,Woonhuis,,,Winsum,Groningen,Winsum,,Hoofdstraat W 43,9951 AA,beschermd,6.515915664871,53.330690953708
#0080ff,small,,39028,,Woonhuis,,,Winsum,Groningen,Winsum,,Hoofdstraat W 16,9951 AB,beschermd,6.515622868949,53.331547370399
#0080ff,small,,39029,,Industrie- en poldermolen,,,Winsum,Groningen,Winsum,,Kerkstraat 1,9951 AD,beschermd,6.516307264581,53.330741192178
#0080ff,small,,39030,,Kerk en kerkonderdeel,,,Winsum,Groningen,Winsum,,Kerkstraat 14,9951 AD,beschermd,6.517156548701,53.330499576854
#0080ff,small,,39031,,Boerderij,,,Winsum,Groningen,Winsum,,Molenstraat 2,9951 AJ,beschermd,6.514812699397,53.331563958339
#0080ff,small,,39032,,Industrie- en poldermolen,,,Winsum,Groningen,Winsum,,Molenstraat 4,9951 AJ,beschermd,6.514641033585,53.331313961077
#0080ff,small,,39033,,Woonhuis,,,Winsum,Groningen,Winsum,,Molenstraat 6,9951 AJ,beschermd,6.514803293337,53.331204607506
#0080ff,small,,39034,,Woonhuis,,,Winsum,Groningen,Winsum,,Bellingeweer 10,9951 AM,beschermd,6.516757104815,53.325570022485
#0080ff,small,,39035,,Boerderij,,,Winsum,Groningen,Winsum,,Bellingeweer 23,9951 AM,beschermd,6.517618305146,53.325786576714
#0080ff,small,,39036,,Begraafplaats en -onderdl,,,Winsum,Groningen,Winsum,, ,9950 AA,beschermd,6.518206261495,53.325313774139
#0080ff,small,,39038,,Boerderij,,,Winsum,Groningen,Winsum,,Maarhuizen 3,9951 TB,beschermd,6.490450119186,53.341548721763
#0080ff,small,,39040,,Boerderij,,,Winsum,Groningen,Winsum,,Eenrumerweg 52,9951 TX,beschermd,6.475632635025,53.361228014527
#0080ff,small,,39041,,Begraafplaats en -onderdl,,,Winsum,Groningen,Maarhuizen,, ,9770 AA,beschermd,6.49195975366,53.341867339265
#0080ff,small,,39042,,Kerk en kerkonderdeel,,,Winsum,Groningen,Winsum,,Kerkpad 10,9951 EP,beschermd,6.513618520958,53.333543081259
#0080ff,small,,39043,,Woonhuis,,,Winsum,Groningen,Winsum,,Schouwerzijlsterweg 6,9951 TG,beschermd,6.50958534631,53.332583360656
#0080ff,small,,39044,,Dienstwoning,,,Winsum,Groningen,Winsum,,Schaphalsterzijl 4,9951 TW,beschermd,6.46349028764,53.329185861906
#0080ff,small,,39045,,Woonhuis,,,Winsum,Groningen,Winsum,,Westerstraat 9,9951 EM,beschermd,6.514052081151,53.332901014357
#0080ff,small,,39046,,Woonhuis,,,Winsum,Groningen,Winsum,Bij,Westerstraat 9,9951 EM,beschermd,6.514052081151,53.332901014357
#0080ff,small,,39047,,Woonhuis,,,Winsum,Groningen,Winsum,,Westerstraat 21,9951 EM,beschermd,6.513587538763,53.332932325649
#0080ff,small,,39048,,Woonhuis,,,Winsum,Groningen,Winsum,,Westerstraat 23,9951 EM,beschermd,6.513542514815,53.332932747488
#0080ff,small,,39049,,Begraafplaats en -onderdl,,,Winsum,Groningen,Ranum,, Ongd,9770 AA,beschermd,6.50996807214,53.344387322204
#0080ff,small,,39319,,Boerderij,,,S∑dwest-Frysl‘n,Friesland,Allingewier,,Kerkbuurt 19,8758 LE,beschermd,5.444498050043,53.047906569868
#0080ff,small,,39320,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Allingewier,,Kerkbuurt 21,8758 LE,beschermd,5.444572585272,53.04788856201
#0080ff,small,,39321,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Arum,Tegenover,Kerksingel 2,8822 VH,beschermd,5.475233277565,53.129686645403
#0080ff,small,,39323,,Onderwijs en wetenschap,,,S∑dwest-Frysl‘n,Friesland,Arum,,Schoolsingel 7,8822 VJ,beschermd,5.476412530682,53.129200538544
#0080ff,small,,39324,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Arum,,Sytzamaweg 5,8822 VB,beschermd,5.476681892085,53.129415996576
#0080ff,small,,39327,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Burgwerd,,Kerkhof 1,8742 KT,beschermd,5.546621009161,53.086300945042
#0080ff,small,,39329,,Industrie- en poldermolen,,,S∑dwest-Frysl‘n,Friesland,Cornwerd,Bij,Sotterumerdijk 19,8753 JA,beschermd,5.40303994579,53.079531969581
#0080ff,small,,39330,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Dedgum,,Buren 16,8764 PR,beschermd,5.492097037816,53.02342317375
#0080ff,small,,39331,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Exmorra,,Dorpsstraat 10,8759 LD,beschermd,5.464900592408,53.058004299779
#0080ff,small,,39332,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Exmorra,,Dorpsstraat 12,8759 LD,beschermd,5.464796056898,53.057932479739
#0080ff,small,,39333,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Exmorra,,Dorpsstraat 16,8759 LD,beschermd,5.46482567823,53.057815642502
#0080ff,small,,39334,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Exmorra,,Dorpsstraat 18,8759 LD,beschermd,5.464795703092,53.057734787982
#0080ff,small,,39335,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Exmorra,,Dorpsstraat 20,8759 LD,beschermd,5.464750732557,53.057609013188
#0080ff,small,,39336,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Exmorra,,Dorpsstraat 22,8759 LD,beschermd,5.464735704941,53.057546120943
#0080ff,small,,39337,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Exmorra,,Dorpsstraat 24,8759 LD,beschermd,5.464705681967,53.057438308423
#0080ff,small,,39338,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Exmorra,,Dorpsstraat 52,8759 LE,beschermd,5.464852273805,53.056009438821
#0080ff,small,,39339,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Exmorra,,Dorpsstraat 66,8759 LE,beschermd,5.464284513312,53.055443688248
#0080ff,small,,39340,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Ferwoude,,Buren 2,8761 PC,beschermd,5.43337412189,53.006206992048
#0080ff,small,,39341,,Boerderij,,,S∑dwest-Frysl‘n,Friesland,Ferwoude,,Buren 5,8761 PB,beschermd,5.433954718027,53.005829347916
#0080ff,small,,39342,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Gaast,,Buren 24,8757 JX,beschermd,5.407993174756,53.015397950573
#0080ff,small,,39343,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Gaast,,Zeedijk 9,8757 JV,beschermd,5.407799530438,53.015532776006
#0080ff,small,,39344,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Greonterp,,Doarpswei 10,8658 LK,beschermd,5.518929229391,53.015578684318
#0080ff,small,,39345,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Greonterp,,Doarpswei 12,8658 LK,beschermd,5.51883938961,53.0154350054
#0080ff,small,,39346,,Vanwege onderdelen kerk,,,S∑dwest-Frysl‘n,Friesland,Hartwerd,,Kloosterweg 2,8741 KB,beschermd,5.568337528652,53.068576678316
#0080ff,small,,39347,Oegekleastermole,Industrie- en poldermolen,,,S∑dwest-Frysl‘n,Friesland,Hartwerd,Bij,Kloosterweg 15,8741 KB,beschermd,5.559617064781,53.06661264959
#0080ff,small,,39348,Himerter Mole,Industrie- en poldermolen,,,S∑dwest-Frysl‘n,Friesland,Burgwerd,,Hemert 6,8742 KH,beschermd,5.522259144049,53.09931557097
#0080ff,small,,39349,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Hichtum,,Schwartzenbergweg 5,8743 KX,beschermd,5.524800498546,53.081556503119
#0080ff,small,,39351,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Hieslum,,Sierdsmaweg 6,8762 PL,beschermd,5.488724223054,53.008688858413
#0080ff,small,,39352,,Vanwege onderdelen kerk,,,S∑dwest-Frysl‘n,Friesland,Idsegahuizum,,Boppesteech 1,8755 JJ,beschermd,5.417981598379,53.043342473891
#0080ff,small,,39353,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Kimswerd,,Buren 3,8821 LN,beschermd,5.438061855813,53.141650336468
#0080ff,small,,39354,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Kimswerd,,Buren 5,8821 LN,beschermd,5.438076810446,53.141659315864
#0080ff,small,,39355,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Kimswerd,,Buren 7,8821 LN,beschermd,5.438061813496,53.141614393438
#0080ff,small,,39357,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Kimswerd,,Buren 10,8821 LN,beschermd,5.43812186503,53.14184799767
#0080ff,small,,39358,De Eendracht,Industrie- en poldermolen,,,S∑dwest-Frysl‘n,Friesland,Kimswerd,,Dijksterburen 2,8821 LA,beschermd,5.427131219737,53.134591674357
#0080ff,small,,39359,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Kimswerd,,Greate Pierwei 11,8821 LV,beschermd,5.439018070292,53.141479196142
#0080ff,small,,39360,,Boerderij,,,S∑dwest-Frysl‘n,Friesland,Kimswerd,,Greate Pierwei 17,8821 LV,beschermd,5.440721151055,53.141047128872
#0080ff,small,,39361,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Kimswerd,,Streek 27,8821 LL,beschermd,5.437823298538,53.142117697371
#0080ff,small,,39362,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Longerhouw,,Buren 2,8745 NB,beschermd,5.478422057566,53.06900257254
#0080ff,small,,39363,,Kerk en kerkonderdeel,,,S∑dwest-Frysl‘n,Friesland,Lollum,,Kerkstraat 1,8823 SK,beschermd,5.530677405773,53.125778103202
#0080ff,small,,39364,Marsw‘l,Industrie- en poldermolen,,,S∑dwest-Frysl‘n,Friesland,Lollum,,Berghuizerweg 1,8823 SB,beschermd,5.524928251612,53.135866927621
#0080ff,small,,39365,,Industrie- en poldermolen,,,S∑dwest-Frysl‘n,Friesland,Lollum,,Waaxenserweg 44,8823 SE,beschermd,5.519404662901,53.113031200001
#0080ff,small,,39366,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Makkum,,Bleekstraat 14,8754 CL,beschermd,5.404284064808,53.055898699352
#0080ff,small,,39368,,"Sociale zorg, liefdadigh.",,,S∑dwest-Frysl‘n,Friesland,Makkum,,Bleekstraat 36,8754 CL,beschermd,5.404239538135,53.056446851787
#0080ff,small,,39369,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Makkum,,Bleekstraat 38,8754 CL,beschermd,5.40426944601,53.056644539474
#0080ff,small,,39370,,Opslag,,,S∑dwest-Frysl‘n,Friesland,Makkum,,Brouwerssteeg 9,8754 GB,beschermd,5.404790238177,53.053643138271
#0080ff,small,,39371,,Woonhuis,,,S∑dwest-Frysl‘n,Friesland,Makkum,Bij,Achterdijkje 19,8754 EP,beschermd,5.402001751465,53.05477575606
